"logFC","logCPM","LR","PValue","FDR","transcript"
-8.94098469020028,3.72580534429747,277.956351738499,2.09386283887361e-62,3.42899797257132e-58,"HAND2"
10.4794109195499,3.06935832535599,276.957146624894,3.45699966989749e-62,3.42899797257132e-58,"SLITRK2"
7.41576208564703,5.01024874395158,261.156863188883,9.60173476568286e-59,6.34930714272055e-55,"USP9Y"
6.97268915728426,4.86192425258421,241.831309533229,1.56821100400895e-54,7.7775424743824e-51,"FP671120.1"
7.45752041705167,3.29698405974893,233.670653045986,9.4375937098365e-53,3.74445968031473e-49,"SLITRK4"
-6.32877748842615,5.48914995679862,217.344985776083,3.43182830016868e-49,1.13467683031244e-45,"SPX"
-7.14548812194652,2.78991820475649,211.014520401272,8.25141995711389e-48,2.33845241584608e-44,"HAND2-AS1"
-5.8643249319301,4.84478499078874,193.25572177377,6.19025018578776e-44,1.53502728982072e-40,"TAC3"
-6.2719561687159,3.12983559234692,192.277006868834,1.01233626347876e-43,2.23141408832129e-40,"HGF"
-6.35137279772676,2.78311852927862,188.975875838434,5.31959198800103e-43,1.05530065857964e-39,"AGTR1"
5.78921569125147,3.95705448572415,185.075693881609,3.77809940901718e-42,6.81363055237117e-39,"HOXB6"
-5.54176099064913,4.7643261743338,178.651840160723,9.54518373916744e-41,1.57797795848003e-37,"POU3F1"
-5.70984246797034,3.57254203205648,177.700469587157,1.53999241973407e-40,2.35002843251419e-37,"PCP4L1"
6.44537080746141,1.92646306911648,174.58074516612,7.39199674714266e-40,1.04744593907011e-36,"HOXB-AS3"
-5.2365197172653,4.76422077653561,165.364010179705,7.61716345956548e-38,1.0073952580724e-34,"STXBP6"
-4.91117579900343,5.49742337495424,152.145358184568,5.8892085526399e-35,7.30188245420439e-32,"SHOX2"
-4.96971940102472,4.17513385528094,150.746486444552,1.19068853810301e-34,1.38946348346398e-31,"TBX20"
-5.11701255819531,2.87695033868147,147.513735860153,6.05936750659136e-34,6.67809625531997e-31,"ZPLD1"
4.84567966472778,4.63252145315892,147.356721109018,6.55768927144332e-34,6.84691788246803e-31,"PDGFRA"
4.81388048282822,4.82010822870159,146.49702662274,1.01084590244903e-33,1.00265805063919e-30,"SLC12A1"
-5.01940792877375,3.10628894936591,145.804480447418,1.43246755540391e-33,1.35320435067156e-30,"GPR149"
5.33758976488433,1.85218642280959,142.655084585848,6.99271188340865e-33,6.30551901559367e-30,"ITLN1"
-4.97946346411624,2.81709164752541,141.755352501114,1.09995569474298e-32,9.48735698796142e-30,"AC084357.3"
-4.8911581047293,3.115175586256,141.007916266646,1.60254856949163e-32,1.32463993839896e-29,"EGFLAM"
4.82028788660781,3.26862538931364,139.918533187081,2.77350330769607e-32,2.20083034472299e-29,"GRHL3"
-4.63971661209527,5.09801249516317,139.107421620488,4.17257658206173e-32,3.1836759321131e-29,"PRG4"
4.63460857676211,3.91941074097607,135.708987531051,2.31025685731057e-31,1.69743983464175e-28,"HOXB5"
-4.42281920968521,5.2231675414234,129.376183487283,5.61096151396726e-30,3.97536623264581e-27,"MAB21L2"
5.10713849245227,1.46631423325272,128.889479993276,7.17017625546314e-30,4.90489505365095e-27,"RGS22"
4.69178472552598,2.46851730853631,128.697590612695,7.89799345041629e-30,5.22267980231195e-27,"HOXA9"
4.96663265299353,1.65242986550747,127.967128676946,1.14117436282485e-29,7.30277968055467e-27,"BNC1"
-4.34273937279246,5.77332624789295,126.407087648969,2.50457351931655e-29,1.5526790461313e-26,"MAB21L1"
-4.28721960021336,6.6090590249934,124.636682784228,6.11206724048727e-29,3.67427848232686e-26,"RGS5"
-4.42039536646895,3.36399458784642,124.334156002251,7.11869749584764e-29,4.15355061537134e-26,"CHRNA2"
